Name,Country,Users,Purpose,Orbit_Class,Period_min,Launch_Date,Launch_Site,Launch_Vehicle
Starlink-1914 ,USA,Commercial,Communications,LEO,95.6,24-11-2020,Cape Canaveral,Falcon 9
Starlink-1916 ,USA,Commercial,Communications,LEO,95.6,24-10-2020,Cape Canaveral,Falcon 9
Starlink-1917 ,USA,Commercial,Communications,LEO,95.6,24-10-2020,Cape Canaveral,Falcon 9
Starlink-1918 ,USA,Commercial,Communications,LEO,95.6,24-10-2020,Cape Canaveral,Falcon 9
Starlink-1919 ,USA,Commercial,Communications,LEO,95.6,24-10-2020,Cape Canaveral,Falcon 9
Starlink-1920 ,USA,Commercial,Communications,LEO,95.6,24-10-2020,Cape Canaveral,Falcon 9
Starlink-1921 ,USA,Commercial,Communications,LEO,95.6,24-10-2020,Cape Canaveral,Falcon 9
Starlink-1922 ,USA,Commercial,Communications,LEO,95.6,24-10-2020,Cape Canaveral,Falcon 9
Starlink-1923 ,USA,Commercial,Communications,LEO,95.6,24-10-2020,Cape Canaveral,Falcon 9
Starlink-1924 ,USA,Commercial,Communications,LEO,95.6,24-10-2020,Cape Canaveral,Falcon 9
Starlink-1925 ,USA,Commercial,Communications,LEO,95.6,24-10-2020,Cape Canaveral,Falcon 9
Starlink-1926 ,USA,Commercial,Communications,LEO,95.6,24-10-2020,Cape Canaveral,Falcon 9
Starlink-1927 ,USA,Commercial,Communications,LEO,95.6,24-11-2020,Cape Canaveral,Falcon 9
Starlink-1928 ,USA,Commercial,Communications,LEO,95.6,24-10-2020,Cape Canaveral,Falcon 9
Starlink-1929 ,USA,Commercial,Communications,LEO,95.6,24-10-2020,Cape Canaveral,Falcon 9
Starlink-1930 ,USA,Commercial,Communications,LEO,95.6,24-10-2020,Cape Canaveral,Falcon 9
Starlink-1931 ,USA,Commercial,Communications,LEO,95.6,24-10-2020,Cape Canaveral,Falcon 9
Starlink-1932 ,USA,Commercial,Communications,LEO,95.6,24-10-2020,Cape Canaveral,Falcon 9
Starlink-1933 ,USA,Commercial,Communications,LEO,95.6,24-10-2020,Cape Canaveral,Falcon 9
Starlink-1934 ,USA,Commercial,Communications,LEO,95.6,24-10-2020,Cape Canaveral,Falcon 9
Starlink-1935 ,USA,Commercial,Communications,LEO,95.6,24-10-2020,Cape Canaveral,Falcon 9
Starlink-1936 ,USA,Commercial,Communications,LEO,95.6,24-10-2020,Cape Canaveral,Falcon 9
Starlink-1937 ,USA,Commercial,Communications,LEO,95.6,24-10-2020,Cape Canaveral,Falcon 9
Starlink-1939 ,USA,Commercial,Communications,LEO,95.6,24-10-2020,Cape Canaveral,Falcon 9
Starlink-1941 ,USA,Commercial,Communications,LEO,95.6,24-10-2020,Cape Canaveral,Falcon 9
Starlink-1942 ,USA,Commercial,Communications,LEO,95.6,24-10-2020,Cape Canaveral,Falcon 9
Starlink-1943 ,USA,Commercial,Communications,LEO,95.6,24-10-2020,Cape Canaveral,Falcon 9
Starlink-1944 ,USA,Commercial,Communications,LEO,95.6,24-10-2020,Cape Canaveral,Falcon 9
Starlink-1945 ,USA,Commercial,Communications,LEO,95.6,24-10-2020,Cape Canaveral,Falcon 9
Starlink-1946 ,USA,Commercial,Communications,LEO,95.6,24-10-2020,Cape Canaveral,Falcon 9
Starlink-1947 ,USA,Commercial,Communications,LEO,95.6,24-10-2020,Cape Canaveral,Falcon 9
Starlink-1948 ,USA,Commercial,Communications,LEO,95.6,24-10-2020,Cape Canaveral,Falcon 9
Starlink-1949 ,USA,Commercial,Communications,LEO,95.6,24-10-2020,Cape Canaveral,Falcon 9
Starlink-24 ,USA,Commercial,Communications,LEO,95.7,24-05-2019,Cape Canaveral,Falcon 9
Starlink-26 ,USA,Commercial,Communications,LEO,95.7,24-05-2019,Cape Canaveral,Falcon 9
Starlink-36 ,USA,Commercial,Communications,LEO,95.7,24-05-2019,Cape Canaveral,Falcon 9
Starlink-42 ,USA,Commercial,Communications,LEO,95.7,24-05-2019,Cape Canaveral,Falcon 9
Starlink-43 ,USA,Commercial,Communications,LEO,95.7,24-05-2019,Cape Canaveral,Falcon 9
Starlink-48 ,USA,Commercial,Communications,LEO,95.7,24-05-2019,Cape Canaveral,Falcon 9
Starlink-50 ,USA,Commercial,Communications,LEO,95.7,24-05-2019,Cape Canaveral,Falcon 9
Starlink-55 ,USA,Commercial,Communications,LEO,95.7,24-05-2019,Cape Canaveral,Falcon 9
Starlink-57 ,USA,Commercial,Communications,LEO,95.7,24-05-2019,Cape Canaveral,Falcon 9
Starlink-58 ,USA,Commercial,Communications,LEO,95.7,24-05-2019,Cape Canaveral,Falcon 9
Starlink-61,USA,Commercial,Communications,LEO,95.7,24-05-2019,Cape Canaveral,Falcon 9
Starlink-64 ,USA,Commercial,Communications,LEO,95.7,24-05-2019,Cape Canaveral,Falcon 9
Starlink-66 ,USA,Commercial,Communications,LEO,95.7,24-05-2019,Cape Canaveral,Falcon 9
Starlink-68 ,USA,Commercial,Communications,LEO,95.7,24-05-2019,Cape Canaveral,Falcon 9
Starlink-70 ,USA,Commercial,Communications,LEO,95.7,24-05-2019,Cape Canaveral,Falcon 9
Starlink-71 ,USA,Commercial,Communications,LEO,95.7,24-05-2019,Cape Canaveral,Falcon 9
Starlink-73 ,USA,Commercial,Communications,LEO,95.7,24-05-2019,Cape Canaveral,Falcon 9
Starlink-75,USA,Commercial,Communications,LEO,95.7,24-05-2019,Cape Canaveral,Falcon 9
Starlink-76 ,USA,Commercial,Communications,LEO,95.7,24-05-2019,Cape Canaveral,Falcon 9
Starlink-79 ,USA,Commercial,Communications,LEO,95.7,24-05-2019,Cape Canaveral,Falcon 9
Step Cube Lab,South Korea,Civil,Technology Development,LEO,94.50,11-01-2018,Satish Dhawan Space Centre,PSLV
STF-1,USA,Civil,Technology Development,LEO,94.60,16-12-2018,Rocket Lab Launch Complex 1,Electron
STPSat-3,USA,Military,Technology Development,LEO,94.66,19-11-2013,Wallops Island Flight Facility,Minotaur 1
STPSat-4,USA,Military,Technology Development,LEO,92.90,28-01-2020,International Space Station,Manual Deployment
STPSat-5,USA,Military,Technology Development,LEO,96.30,03-12-2018,Vandenberg AFB,Falcon 9
STRaND-1,United Kingdom,Commercial,Technology Development,LEO,100.4,25-02-2013,Satish Dhawan Space Centre,PSLV
Cosmos 2385,Russia,Military,Communications,LEO,114.2,27-12-2001,Plesetsk Cosmodrome,Tsyklon 3
Cosmos 2386,Russia,Military,Communications,LEO,114.2,27-12-2001,Plesetsk Cosmodrome,Tsyklon 3
Cosmos 2390,Russia,Military,Communications,LEO,115.7,08-07-2002,Plesetsk Cosmodrome,Kosmos 3M
Cosmos 2391,Russia,Military,Communications,LEO,115.7,08-07-2002,Plesetsk Cosmodrome,Kosmos 3M
Cosmos 2400,Russia,Military,Communications,LEO,115.7,19-08-2003,Plesetsk Cosmodrome,Kosmos 3M
Cosmos 2401,Russia,Military,Communications,LEO,115.6,19-08-2003,Plesetsk Cosmodrome,Kosmos 3M
Cosmos 2408,Russia,Military,Communications,LEO,115.5,23-09-2004,Plesetsk Cosmodrome,Kosmos 3M
Cosmos 2409,Russia,Military,Communications,LEO,115.6,23-09-2004,Plesetsk Cosmodrome,Kosmos 3M
StriX-a,Japan,Commercial,Earth Observation,LEO,94.6,15-12-2020,Rocket Lab Launch Complex 1,Electron
STSat-2C,South Korea,Government,Technology Development,LEO,102.77,30-01-2013,Naro Space Center,Naro-1
USA 205,USA,Military,Technology Development,LEO,102.41,05-05-2009,Vandenberg AFB,Delta 2
USA 208,USA,Military,Technology Development,LEO,112.68,25-09-2009,Cape Canaveral,Delta 2
USA 209,USA,Military,Technology Development,LEO,112.58,25-09-2009,Cape Canaveral,Delta 2
Suomi-100,Finland,Civil,Technology Development,LEO,96.3,03-12-2018,Vandenberg AFB,Falcon 9
Superbird 7,Japan,Commercial,Communications,GEO,1436.1,14-08-2008,Guiana Space Center,Ariane 5 ECA
Superbird 8/DSN 1,Japan,Commercial/Military,Communications,GEO,1436.1,05-04-2018,Guiana Space Center,Ariane 5
Superview 1-01,China,Commercial,Earth Observation,LEO,93.3,28-12-2016,Taiyuan Launch Center,Long March 2D
Superview 1-02,China,Commercial,Earth Observation,LEO,93.4,28-12-2016,Taiyuan Launch Center,Long March 2D
Superview 1-03,China,Commercial,Earth Observation,LEO,95.1,08-01-2018,Taiyuan Launch Center,Long March 2D
Superview 1-04,China,Commercial,Earth Observation,LEO,95,08-01-2018,Taiyuan Launch Center,Long March 2D
Swampsat-II,USA,Civil,Technology Development,LEO,93.9,31-01-2020,Cygnus,Nanorack Deployer
SWARM-A,ESA,Government,Earth Observation,LEO,93.9,22-11-2013,Plesetsk Cosmodrome,Rokot
SWARM-B,ESA,Government,Earth Observation,LEO,93.9,22-11-2013,Plesetsk Cosmodrome,Rokot
SWARM-C,ESA,Government,Earth Observation,LEO,94,22-11-2013,Plesetsk Cosmodrome,Rokot
Swayam,India,Civil,Technology Development,LEO,94.7,22-06-2016,Satish Dhawan Space Centre,PSLV XL
Swiatowid,Poland,Commercial,Earth Observation,LEO,92.8,12-07-2019,International Space Station,Nanorack Deployer
Swift,USA/United Kingdom/Italy,Government/Civil,Space Science,LEO,96.3,20-11-2004,Cape Canaveral,Delta 7320
SwissCube,Switzerland,Civil,Technology Development,LEO,99.1,23-09-2009,Satish Dhawan Space Centre,PSLV
Syracuse 3A,France,Military,Communications,GEO,1436.06,13-10-2005,Guiana Space Center,Ariane 5
Syracuse 3B,France,Military,Communications,GEO,1436.09,11-08-2006,Guiana Space Center,Ariane 5
TacSat 4,USA,Military,Technology Development,Elliptical,235.16,27-09-2011,Kodiak Launch Complex,Minotaur 4
TacSat 6,USA,Military,Technology Development,LEO,98,05-12-2013,Vandenberg AFB,Atlas 5
TanDEM-X,Germany,Government,Earth Observation,LEO,94.8,21-06-2010,Baikonur Cosmodrome,Dnepr
Tangguo Guan,China,Commercial,Communications,LEO,100.60,24-10-2018,Taiyuan Launch Center,Long March 4B
Tango,ESA,Government,Space Science,Elliptical,"3,442.00",09-08-2000,Baikonur Cosmodrome,Soyuz
TanSat,China,Government,Earth Observation,LEO,98.86,21-12-2016,Jiuquan Satellite Launch Center,Long March 2D
Tanyusha No. 3,Russia,Civil,Technology Development,LEO,92.60,15-08-2018,International Space Station,Manual Deployment
Tanyusha No. 4,Russia,Civil,Technology Development,LEO,92.60,15-08-2018,International Space Station,Manual Deployment
TDO,USA,Military,Technology Development,Elliptical,620.20,08-08-2019,Cape Canaveral,Atlas 5
TDRS-10,USA,Government,Communications,GEO,1436.04,04-12-2002,Cape Canaveral,Atlas 2A
TDRS-11,USA,Government,Communications,GEO,1436.18,31-01-2013,Cape Canaveral,Atlas 5
TDRS-12,USA,Government,Communications,GEO,1435.88,23-01-2014,Cape Canaveral,Atlas 5
TDRS-13,USA,Government,Communications,GEO,1436,18-08-2017,Cape Canaveral,Atlas 5
TDRS-3,USA,Government,Communications,GEO,1436.06,29-09-1988,Cape Canaveral,Space Shuttle (STS 26)
TDRS-5,USA,Government/Commercial,Communications,GEO,1436.99,02-08-1991,Cape Canaveral,Space Shuttle (STS 43)
TDRS-6,USA,Government/Commercial,Communications,GEO,1435.7,13-01-1993,Cape Canaveral,Space Shuttle (STS 54)
TDRS-7,USA,Government,Communications,GEO,1436.04,13-07-1995,Cape Canaveral,Space Shuttle (STS 70)
TDRS-8,USA,Government,Communications,GEO,1436.2,30-06-2000,Cape Canaveral,Atlas 2A
TDRS-9,USA,Government,Communications,GEO,1436.11,08-03-2002,Cape Canaveral,Atlas 2A
TechEdSat 10,USA,Government/Civil,Technology Development,LEO,92.8,13-07-2020,International Space Station,Nanorack Deployer
Technosat,Germany,Civil,Technology Demonstration,LEO,96.6,14-07-2017,Baikonur Cosmodrome,Soyuz 2.1a
TecSAR,Israel,Military,Earth Observation,LEO,94.5,21-01-2008,Satish Dhawan Space Centre,PSLV C10
TeLEOS 1,Singapore,Commercial,Earth Observation,LEO,95.5,16-12-2015,Satish Dhawan Space Centre,PSLV C29
Telkom 2,Indonesia,Commercial,Communications,GEO,1436.1,16-11-2005,Guiana Space Center,Ariane 5 ECA
Telkom 3S,Indonesia,Commercial,Communications,GEO,1436.1,14-02-2017,Guiana Space Center,Ariane 5 ECA
Telstar 11N,Canada,Commercial,Communications,GEO,1436.13,26-02-2009,Sea Launch Odyssey,Zenit 3SLB
Telstar 12,Multinational,Commercial,Communications,GEO,1436.09,19-10-1999,Guiana Space Center,Ariane 44LP
Telstar 12V,Canada,Commercial,Communications,GEO,1436.1,24-11-2015,Tanegashima Space Center,H2A
Telstar 14R,Canada,Commercial,Communications,GEO,1436.1,20-05-2011,Baikonur Cosmodrome,Proton
Telstar 18 Vantage,Canada,Commercial,Communications,GEO,1436.09,10-09-2018,Cape Canaveral,Falcon 9
Telstar 19 Vantage,Canada,Commercial,Communications,GEO,1436.1,22-07-2018,Cape Canaveral,Falcon 9
TEMPEST-D,USA,Civil,Space Science,LEO,92.6,13-07-2018,International Space Station,Nanorack Deployer
Ten-Koh,Japan,Civil,Space Science,LEO,96.7,29-10-2018,Tanegashima Space Center,H2A
TerraSAR X 1,Germany,Government/Commercial,Earth Observation,LEO,94.8,15-06-2007,Baikonur Cosmodrome,Dnepr
TerraStar 1,USA,Commercial,Communications,GEO,1436.11,01-07-2009,Guiana Space Center,Ariane 5 ECA
TESS,USA,Government,Space Science,Elliptical,"8,758",18-04-2018,Cape Canaveral,Falcon 9
TET-1,Germany,Commercial,Technology Development,LEO,94.7,22-07-2012,Baikonur Cosmodrome,Soyuz-Fregat
Thaicom-4,Thailand,Commercial,Communications,GEO,1436.1,11-08-2005,Guiana Space Center,Ariane 5G
Thaicom-6,Thailand,Commercial,Communications,GEO,1436.3,06-01-2014,Cape Canaveral,Falcon 9
Thaicom-8,Thailand,Commercial,Communications,GEO,1440.09,27-05-2016,Cape Canaveral,Falcon 9
THEA,USA,Commercial,Technology Development,LEO,96.3,03-12-2018,Vandenberg AFB,Falcon 9
THEMIS A,Multinational,Government/Civil,Space Science,Elliptical,1868.98,17-02-2007,Cape Canaveral,Delta 2
THEMIS D,Multinational,Government/Civil,Space Science,Elliptical,1867.91,17-02-2007,Cape Canaveral,Delta 2
THEMIS E,Multinational,Government/Civil,Space Science,Elliptical,1875.53,17-02-2007,Cape Canaveral,Delta 2
Theos,Thailand,Government,Earth Observation,LEO,101.4,01-10-2008,Dombarovsky Air Base,Dnepr
Thor-5 ,Norway,Commercial,Communications,GEO,1436.1,11-02-2008,Baikonur Cosmodrome,Proton M
Thor-6,Norway,Commercial,Communications,GEO,1436.1,29-10-2009,Guiana Space Center,Ariane 5
Thor-7,Norway,Commercial,Communications,GEO,1433.4,26-04-2015,Guiana Space Center,Ariane 5
Thuraya 2,United Arab Emirates,Commercial,Communications,GEO,1436.07,10-06-2003,Sea Launch Odyssey,Zenit 3SL
Thuraya 3,United Arab Emirates,Commercial,Communications,GEO,1436.1,15-01-2008,Sea Launch Odyssey,Zenit 3SL
Tianhui 1-01,China,Government,Earth Observation,LEO,94.5,24-08-2010,Jiuquan Satellite Launch Center,Long March 2D
Tianhui 1-02,China,Government,Earth Observation,LEO,94.5,06-05-2012,Jiuquan Satellite Launch Center,Long March 2D
Tianhui 1-03,China,Government,Earth Observation,LEO,94.5,26-10-2015,Jiuquan Satellite Launch Center,Long March 2D
Tianhui 2-01,China,Government,Earth Observation,LEO,94.8,29-04-2019,Taiyuan Launch Center,Long March 4B
Tianhui 2-02,China,Government,Earth Observation,LEO,94.8,29-04-2019,Taiyuan Launch Center,Long March 4B
Tiankun-1,China,Government,Earth Observation/Technology Development,LEO,92.4,02-03-2017,Jiuquan Satellite Launch Center,KT-2
TianLian 1,China,Government,Communications,GEO,1436.08,25-04-2008,Xichang Satellite Launch Center,Long March 3C
TianLian 2,China,Government,Communications,GEO,1436.1,11-07-2011,Xichang Satellite Launch Center,Long March 3C
TianLian 2.01,China,Government,Communications,GEO,1436.1,31-03-2019,Xichang Satellite Launch Center,Long March 3B
TianLian 3 ,China,Government,Communications,GEO,1436,25-07-2012,Xichang Satellite Launch Center,Long March 3C
TianLian 4,China,Government,Communications,GEO,1436.1,22-11-2016,Xichang Satellite Launch Center,Long March 3C
Tianqi-1,China,Commercial,Communications,LEO,94.9,29-10-2018,Jiuquan Satellite Launch Center,Long March 2C
Tianqi-11,China,Commercial,Technology Development,LEO,94.5,07-11-2020,Taiyuan Launch Center,Ceres-1
Tianqi-2,China,Commercial,Communications,LEO,95.5,17-08-2019,Jiuquan Satellite Launch Center,Jielong 1
Tianqi-3,China,Commercial,Communications,LEO,96,05-06-2019,Yellow Sea Launch Platform,Long March 11
Tianqi-4A,China,Commercial,Communications,LEO,94.6,07-12-2019,Taiyuan Launch Center,Kuaizhou 1A
Tianqi-4B,China,Commercial,Communications,LEO,94.6,07-12-2019,Taiyuan Launch Center,Kuaizhou 1A
Tianqi-5,China,Commercial,Communications,LEO,94.3,15-01-2020,Taiyuan Launch Center,Long March 2D
Tianqi-6,China,Commercial,Technology Development,LEO,94.4,25-07-2020,Taiyuan Launch Center,Long March 4B
Tianqi-7,China,Commercial,Technology Development,LEO,96.6,26-10-2020,Xichang Satellite Launch Center,Long March 2C
Tianqi-8,China,Commercial,Technology Development,LEO,94.8,22-12-2020,Wenchang Space Center,Long March 8
Tianqin-1,China,Civil,Technology Development,LEO,97.1,21-12-2019,Taiyuan Launch Center,Long March 4B
Tiantong-1-01,China,Government,Communications,GEO,1436.05,05-08-2016,Xichang Satellite Launch Center,Long March 3B
Tiantong-1-02,China,Government,Communications,GEO,1436.11,12-11-2020,Xichang Satellite Launch Center,Long March 3B
Tiantuo-2,China,Government,Earth Observation/Communications,LEO,94.31,08-09-2014,Taiyuan Launch Center,Long March 4B
Tiantuo-3,China,Government,Technology Development,LEO,93.73,19-09-2015,Taiyuan Launch Center,Long March 6
Tiantuo-5,China,Military,Technology Development,LEO,94.5,23-08-2020,Jiuquan Satellite Launch Center,Long March 2D
TW-1A,China,Civil,Technology Development,LEO,94.1,24-09-2015,Jiuquan Satellite Launch Center,Long March 11
TW-1C,China,Civil,Technology Development,LEO,94.12,24-09-2015,Jiuquan Satellite Launch Center,Long March 11
Tianxiang-1,China,Commercial,Technology Development,LEO,96,05-06-2019,Yellow Sea Launch Platform,Long March 11
Tianxiang-2,China,Commercial,Technology Development,LEO,96,05-06-2019,Yellow Sea Launch Platform,Long March 11
Xiaoxiang-1,China,Commercial,Technology Development,LEO,95.30,21-01-2019,Jiuquan Satellite Launch Center,Long March 11
Xiaoxiang 1-08,China/France,Commercial,Technology Development,LEO,94.50,03-11-2019,Taiyuan Launch Center,Long March 4B
TianYi-16,China,Commercial,Technology Development,LEO,94.6,07-12-2019,Taiyuan Launch Center,Kuaizhou 1A
TianYi-17,China,Commercial,Technology Development,LEO,94.6,07-12-2019,Taiyuan Launch Center,Kuaizhou 1A
TianYi-2,China,Commercial,Technology Development,LEO,95.3,18-01-2018,Jiuquan Satellite Launch Center,Long March 11
TianYi-6,China,Commercial,Technology Development,LEO,95.3,18-01-2018,Jiuquan Satellite Launch Center,Long March 11
Tianzhi-1,China,Government,Technology Development,LEO,95.2,19-11-2018,Jiuquan Satellite Launch Center,Long March 2D
TIBA-1,Egypt,Military/Commercial,Communications,GEO,1434.8,26-11-2019,Guiana Space Center,Ariane 5 ECA
TIGRISat,Iraq,Civil,Earth Observation,LEO,97.82,19-06-2014,Dombarovsky Air Base,Dnepr
TIMED,USA,Government/Civil,Space Science,LEO,97,07-12-2001,Vandenberg AFB,Delta 2
TJS-1,China,Government,Technology Development,GEO,1436.03,12-09-2015,Xichang Satellite Launch Center,Long March 3B
TJS-2,China,Government,Technology Development,GEO,1436.19,05-01-2017,Xichang Satellite Launch Center,Long March 3B
TJS-3,China,Government,Technology Development,GEO,1436.1,25-12-2018,Xichang Satellite Launch Center,Long March 3C
TJS-3 subsatellite,China,Government,Technology Development,GEO,1436.1,25-12-2018,Xichang Satellite Launch Center,Long March 3C
TJS-4,China,Government,Technology Development,GEO,1436.1,18-10-2019,Xichang Satellite Launch Center,Long March 3B
TJS-5,China,Government,Communications,GEO,1436,07-01-2020,Xichang Satellite Launch Center,Long March 3B
TKSat-1,Bolivia,Government,Communications,GEO,1436.07,20-12-2013,Xichang Satellite Launch Center,Long March 3B
TRISAT,Slovenia,Civil,Technology Development,LEO,94.5,02-09-2020,Guiana Space Center,Vega
TRSI-Sat,Germany,Commercial,Technology Development,LEO,92.1,06-12-2019,Rocket Lab Launch Complex 1,Electron
USA 136,USA,Military,Earth Observation,Elliptical,709.61,08-11-1997,Cape Canaveral,Titan IVA
Cosmos 2428,Russia,Military,Earth Observation,LEO,102,29-06-2007,Baikonur Cosmodrome,Zenit 2M
TSUBAME,Japan,Civil,Earth Observation,LEO,95.38,06-11-2014,Dombarovsky Air Base,Dnepr
TTU100,Estonia,Civil,Earth Observation,LEO,95.4,02-09-2020,Guiana Space Center,Vega
TUGSat-1,Austria,Civil,Technology Development,LEO,100.3,25-02-2013,Satish Dhawan Space Centre,PSLV
Turkmen Alem 52E/MonacoSAT,Turkmenistan/Monaco,Government/Commercial,Communications,GEO,1432.69,27-04-2015,Cape Canaveral,Falcon 9
Turksat 3A,Turkey,Commercial,Communications,GEO,1436.06,12-06-2008,Guiana Space Center,Ariane 5 ECA
Turksat 4A,Turkey,Commercial,Communications,GEO,1436.08,14-02-2014,Baikonur Cosmodrome,Proton
Turksat 4B,Turkey,Commercial,Communications,GEO,1436.57,16-10-2015,Baikonur Cosmodrome,Proton
Tyvak 0088,USA,Commercial,Technology Development,LEO,94.5,02-09-2020,Guiana Space Center,Vega
Tyvak 0092,Israel,Commercial,Technology Development,LEO,96.1,11-12-2019,Satish Dhawan Space Centre,PSLV
Tyvak 0129,Israel,Commercial,Technology Development,LEO,96.1,11-12-2019,Satish Dhawan Space Centre,PSLV
Tyvak 0171,USA,Commercial,Technology Development,LEO,94.5,02-09-2020,Guiana Space Center,Vega
Tyvak 0172,USA,Commercial,Technology Demonstration,LEO,94.5,30-08-2020,Cape Canaveral,Falcon 9
Tyvak 53b,USA,Commercial,Technology Demonstration,LEO,94.7,23-06-2017,Satish Dhawan Space Centre,PSLV
Tyvak 61c,USA,Commercial,Technology Demonstration,LEO,94.5,11-01-2018,Satish Dhawan Space Centre,PSLV
USA 146,USA,Military,Communications,GEO,1436.1,24-11-1999,Cape Canaveral,Atlas 2
USA 174,USA,Military,Communications,GEO,1436.1,18-12-2003,Cape Canaveral,Atlas 3
USA 95,USA,Military,Communications,GEO,1436.12,03-09-1993,Cape Canaveral,Atlas 2
USA 108,USA,Military,Communications,GEO,1435.22,29-01-1995,Cape Canaveral,Atlas 2
USA 138,USA,Military,Communications,GEO,1435.94,16-03-1998,Cape Canaveral,Atlas 2
Uguisu,Japan,Civil,Earth Observation,LEO,92.7,17-06-2019,International Space Station,J-SSOD Deployer
UiTMSAT-1,Malaysia,Civil,Earth Observation,LEO,92.6,10-08-2018,International Space Station,J-SSOD Deployer
UK-DMC-2,United Kingdom,Government,Earth Observation,LEO,98,29-07-2009,Baikonur Cosmodrome,Dnepr
Ukube-1,United Kingdom,Government,Technology Development,LEO,97.27,08-07-2014,Baikonur Cosmodrome,Soyuz-2.1b
UNIFORM 1,Japan,Civil,Earth Observation,LEO,97.2,24-05-2014,Tanegashima Space Center,H2A
UNITE,USA,Civil,Space Science,LEO,92.7,31-01-2019,International Space Station,Nanorack Deployer
UPMSat-2,Spain,Civil,Technology Development,LEO,94.5,02-09-2020,Guiana Space Center,Vega
Ursa Maior,Italy,Civil,Earth Science,LEO,94.7,23-06-2017,Satish Dhawan Space Centre,PSLV
USA 310,USA,Military,Earth Observation,MEO,383,13-11-2020,Cape Canaveral,Atlas 5
USA 312,USA,Military,Unknown,LEO,95.2,19-12-2020,Cape Canaveral,Falcon 9
USA 313,USA,Military,Unknown,LEO,95.2,19-12-2020,Cape Canaveral,Falcon 9
UWE-3,Germany,Civil,Communications,LEO,97.6,21-11-2013,Dombarovsky Air Base,Dnepr
